,Fecha, Dólar Blue 
4468,2017-04-05 00:00:00,"15,84"
4467,2017-04-06 00:00:00,"15,84"
4466,2017-04-07 00:00:00,"15,66"
4465,2017-04-10 00:00:00,"15,61"
4464,2017-04-11 00:00:00,"15,66"
4463,2017-04-12 00:00:00,"15,66"
4462,2017-04-17 00:00:00,"15,88"
4461,2017-04-18 00:00:00,"15,84"
4460,2017-04-19 00:00:00,"16,08"
4459,2017-04-20 00:00:00,"16,06"
4458,2017-04-21 00:00:00,"16,06"
4457,2017-04-24 00:00:00,"16,09"
4456,2017-04-25 00:00:00,"16,08"
4455,2017-04-26 00:00:00,"16,04"
4454,2017-04-27 00:00:00,"15,93"
4453,2017-04-28 00:00:00,"15,96"
4452,2017-05-02 00:00:00,"15,95"
4451,2017-05-03 00:00:00,"15,87"
4450,2017-05-04 00:00:00,"15,88"
4449,2017-05-05 00:00:00,"15,88"
4448,2017-05-08 00:00:00,"15,99"
4447,2017-05-09 00:00:00,"15,93"
4446,2017-05-10 00:00:00,"15,91"
4445,2017-05-11 00:00:00,"15,89"
4444,2017-05-12 00:00:00,"15,91"
4443,2017-05-15 00:00:00,"15,95"
4442,2017-05-16 00:00:00,"16,02"
4441,2017-05-17 00:00:00,"16,04"
4440,2017-05-18 00:00:00,"16,17"
4439,2017-05-19 00:00:00,"16,09"
4438,2017-05-22 00:00:00,"16,20"
4437,2017-05-23 00:00:00,"16,26"
4436,2017-05-24 00:00:00,"16,27"
4435,2017-05-26 00:00:00,"16,31"
4434,2017-05-29 00:00:00,"16,38"
4433,2017-05-30 00:00:00,"16,42"
4432,2017-05-31 00:00:00,"16,37"
4431,2017-06-01 00:00:00,"16,27"
4430,2017-06-02 00:00:00,"16,30"
4429,2017-06-05 00:00:00,"16,31"
4428,2017-06-06 00:00:00,"16,35"
4427,2017-06-07 00:00:00,"16,34"
4426,2017-06-08 00:00:00,"16,31"
4425,2017-06-09 00:00:00,"16,33"
4424,2017-06-12 00:00:00,"16,38"
4423,2017-06-13 00:00:00,"16,45"
4422,2017-06-14 00:00:00,"16,48"
4421,2017-06-15 00:00:00,"16,46"
4420,2017-06-16 00:00:00,"16,51"
4419,2017-06-19 00:00:00,"16,62"
4418,2017-06-21 00:00:00,"16,67"
4417,2017-06-22 00:00:00,"16,51"
4416,2017-06-23 00:00:00,"16,54"
4415,2017-06-26 00:00:00,"16,65"
4414,2017-06-27 00:00:00,"16,70"
4413,2017-06-28 00:00:00,"16,65"
4412,2017-06-29 00:00:00,"16,69"
4411,2017-06-30 00:00:00,"16,81"
4410,2017-07-03 00:00:00,"16,81"
4409,2017-07-04 00:00:00,"16,94"
4408,2017-07-05 00:00:00,"17,19"
4407,2017-07-06 00:00:00,"17,23"
4406,2017-07-07 00:00:00,"17,17"
4405,2017-07-10 00:00:00,"17,27"
4404,2017-07-11 00:00:00,"17,40"
4403,2017-07-12 00:00:00,"17,48"
4402,2017-07-13 00:00:00,"17,58"
4401,2017-07-14 00:00:00,"17,55"
4400,2017-07-17 00:00:00,"17,70"
4399,2017-07-18 00:00:00,"17,81"
4398,2017-07-19 00:00:00,"17,80"
4397,2017-07-20 00:00:00,"17,81"
4396,2017-07-21 00:00:00,"17,94"
4395,2017-07-24 00:00:00,"18,02"
4394,2017-07-25 00:00:00,"18,12"
4393,2017-07-26 00:00:00,"18,24"
4392,2017-07-27 00:00:00,"18,40"
4391,2017-07-28 00:00:00,"18,41"
4390,2017-07-31 00:00:00,"18,06"
4389,2017-08-01 00:00:00,"18,06"
4388,2017-08-02 00:00:00,"18,23"
4387,2017-08-03 00:00:00,"18,16"
4386,2017-08-04 00:00:00,"18,12"
4385,2017-08-07 00:00:00,"18,16"
4384,2017-08-08 00:00:00,"18,38"
4383,2017-08-09 00:00:00,"18,38"
4382,2017-08-10 00:00:00,"18,45"
4381,2017-08-11 00:00:00,"18,45"
4380,2017-08-14 00:00:00,"18,08"
4379,2017-08-15 00:00:00,"18,12"
4378,2017-08-16 00:00:00,"18,27"
4377,2017-08-17 00:00:00,"18,33"
4376,2017-08-18 00:00:00,"18,27"
4375,2017-08-22 00:00:00,"18,30"
4374,2017-08-23 00:00:00,"18,27"
4373,2017-08-24 00:00:00,"18,23"
4372,2017-08-25 00:00:00,"18,26"
4371,2017-08-28 00:00:00,"18,29"
4370,2017-08-29 00:00:00,"18,27"
4369,2017-08-30 00:00:00,"18,23"
4368,2017-08-31 00:00:00,"18,23"
4367,2017-09-01 00:00:00,"18,12"
4366,2017-09-04 00:00:00,"18,08"
4365,2017-09-05 00:00:00,"17,96"
4364,2017-09-06 00:00:00,"17,92"
4363,2017-09-07 00:00:00,"17,80"
4362,2017-09-08 00:00:00,"17,85"
4361,2017-09-11 00:00:00,"17,91"
4360,2017-09-12 00:00:00,"17,85"
4359,2017-09-13 00:00:00,"17,83"
4358,2017-09-14 00:00:00,"17,84"
4357,2017-09-15 00:00:00,"17,81"
4356,2017-09-18 00:00:00,"17,90"
4355,2017-09-19 00:00:00,"17,92"
4354,2017-09-20 00:00:00,"17,95"
4353,2017-09-21 00:00:00,"17,92"
4352,2017-09-22 00:00:00,"17,92"
4351,2017-09-25 00:00:00,"17,95"
4350,2017-09-26 00:00:00,"18,02"
4349,2017-09-27 00:00:00,"17,96"
4348,2017-09-28 00:00:00,"17,95"
4347,2017-09-29 00:00:00,"17,88"
4346,2017-10-02 00:00:00,"17,94"
4345,2017-10-03 00:00:00,"17,88"
4344,2017-10-04 00:00:00,"17,80"
4343,2017-10-05 00:00:00,"17,77"
4342,2017-10-06 00:00:00,"17,76"
4341,2017-10-09 00:00:00,"17,84"
4340,2017-10-10 00:00:00,"17,84"
4339,2017-10-11 00:00:00,"17,83"
4338,2017-10-12 00:00:00,"17,87"
4337,2017-10-13 00:00:00,"17,88"
4336,2017-10-17 00:00:00,"17,99"
4335,2017-10-18 00:00:00,"18,02"
4334,2017-10-19 00:00:00,"17,95"
4333,2017-10-20 00:00:00,"17,98"
4332,2017-10-23 00:00:00,"18,05"
4331,2017-10-24 00:00:00,"18,12"
4330,2017-10-25 00:00:00,"18,08"
4329,2017-10-26 00:00:00,"18,05"
4328,2017-10-27 00:00:00,"18,09"
4327,2017-10-30 00:00:00,"18,12"
4326,2017-10-31 00:00:00,"18,08"
4325,2017-11-01 00:00:00,"18,01"
4324,2017-11-02 00:00:00,"18,01"
4323,2017-11-03 00:00:00,"17,98"
4322,2017-11-07 00:00:00,"17,98"
4321,2017-11-08 00:00:00,"17,88"
4320,2017-11-09 00:00:00,"17,92"
4319,2017-11-10 00:00:00,"17,95"
4318,2017-11-13 00:00:00,"18,05"
4317,2017-11-14 00:00:00,"18,05"
4316,2017-11-15 00:00:00,"18,04"
4315,2017-11-16 00:00:00,"18,04"
4314,2017-11-17 00:00:00,"18,06"
4313,2017-11-21 00:00:00,"18,09"
4312,2017-11-22 00:00:00,"18,12"
4311,2017-11-23 00:00:00,"18,08"
4310,2017-11-24 00:00:00,"18,05"
4309,2017-11-27 00:00:00,"18,09"
4308,2017-11-28 00:00:00,"18,12"
4307,2017-11-29 00:00:00,"18,09"
4306,2017-11-30 00:00:00,"17,94"
4305,2017-12-01 00:00:00,"17,98"
4304,2017-12-04 00:00:00,"18,05"
4303,2017-12-05 00:00:00,"17,94"
4302,2017-12-06 00:00:00,"17,92"
4301,2017-12-07 00:00:00,"17,85"
4300,2017-12-11 00:00:00,"17,91"
4299,2017-12-12 00:00:00,"17,92"
4298,2017-12-13 00:00:00,"17,91"
4297,2017-12-14 00:00:00,"17,94"
4296,2017-12-15 00:00:00,"18,06"
4295,2017-12-18 00:00:00,"18,23"
4294,2017-12-19 00:00:00,"18,13"
4293,2017-12-20 00:00:00,"18,04"
4292,2017-12-21 00:00:00,"18,06"
4291,2017-12-22 00:00:00,"18,27"
4290,2017-12-26 00:00:00,"18,88"
4289,2017-12-27 00:00:00,"19,02"
4288,2017-12-28 00:00:00,"19,24"
4287,2017-12-29 00:00:00,"19,26"
4286,2018-01-02 00:00:00,"19,23"
4285,2018-01-03 00:00:00,"19,27"
4284,2018-01-04 00:00:00,"19,38"
4283,2018-01-05 00:00:00,"19,42"
4282,2018-01-08 00:00:00,"19,55"
4281,2018-01-09 00:00:00,"19,52"
4280,2018-01-10 00:00:00,"19,30"
4279,2018-01-11 00:00:00,"19,38"
4278,2018-01-12 00:00:00,"19,52"
4277,2018-01-15 00:00:00,"19,59"
4276,2018-01-16 00:00:00,"19,58"
4275,2018-01-17 00:00:00,"19,59"
4274,2018-01-18 00:00:00,"19,62"
4273,2018-01-19 00:00:00,"19,66"
4272,2018-01-22 00:00:00,"19,77"
4271,2018-01-23 00:00:00,"19,85"
4270,2018-01-24 00:00:00,"20,01"
4269,2018-01-25 00:00:00,"19,94"
4268,2018-01-26 00:00:00,"19,95"
4267,2018-01-29 00:00:00,"20,01"
4266,2018-01-30 00:00:00,"20,02"
4265,2018-01-31 00:00:00,"19,92"
4264,2018-02-01 00:00:00,"19,91"
4263,2018-02-02 00:00:00,"19,90"
4262,2018-02-05 00:00:00,"19,90"
4261,2018-02-06 00:00:00,"19,87"
4260,2018-02-07 00:00:00,"19,83"
4259,2018-02-08 00:00:00,"19,91"
4258,2018-02-09 00:00:00,"20,20"
4257,2018-02-14 00:00:00,"19,94"
4256,2018-02-15 00:00:00,"19,84"
4255,2018-02-16 00:00:00,"19,88"
4254,2018-02-19 00:00:00,"20,20"
4253,2018-02-20 00:00:00,"20,13"
4252,2018-02-21 00:00:00,"20,09"
4251,2018-02-22 00:00:00,"20,05"
4250,2018-02-23 00:00:00,"20,08"
4249,2018-02-26 00:00:00,"20,34"
4248,2018-02-27 00:00:00,"20,26"
4247,2018-02-28 00:00:00,"20,24"
4246,2018-03-01 00:00:00,"20,26"
4245,2018-03-02 00:00:00,"20,38"
4244,2018-03-05 00:00:00,"20,26"
4243,2018-03-06 00:00:00,"20,41"
4242,2018-03-07 00:00:00,"20,48"
4241,2018-03-08 00:00:00,"20,48"
4240,2018-03-09 00:00:00,"20,59"
4239,2018-03-12 00:00:00,"20,66"
4238,2018-03-13 00:00:00,"20,65"
4237,2018-03-14 00:00:00,"20,74"
4236,2018-03-15 00:00:00,"20,80"
4235,2018-03-16 00:00:00,"20,87"
4234,2018-03-19 00:00:00,"20,90"
4233,2018-03-20 00:00:00,"20,95"
4232,2018-03-21 00:00:00,"20,95"
4231,2018-03-22 00:00:00,"20,88"
4230,2018-03-23 00:00:00,"20,91"
4229,2018-03-26 00:00:00,"20,85"
4228,2018-03-27 00:00:00,"20,73"
4227,2018-03-28 00:00:00,"20,73"
4226,2018-04-03 00:00:00,"20,80"
4225,2018-04-04 00:00:00,"20,58"
4224,2018-04-05 00:00:00,"20,35"
4223,2018-04-06 00:00:00,"20,62"
4222,2018-04-09 00:00:00,"20,48"
4221,2018-04-10 00:00:00,"20,38"
4220,2018-04-11 00:00:00,"20,41"
4219,2018-04-12 00:00:00,"20,45"
4218,2018-04-13 00:00:00,"20,45"
4217,2018-04-16 00:00:00,"20,45"
4216,2018-04-17 00:00:00,"20,59"
4215,2018-04-18 00:00:00,"20,60"
4214,2018-04-19 00:00:00,"20,52"
4213,2018-04-20 00:00:00,"20,55"
4212,2018-04-23 00:00:00,"20,55"
4211,2018-04-24 00:00:00,"20,56"
4210,2018-04-25 00:00:00,"20,54"
4209,2018-04-26 00:00:00,"20,66"
4208,2018-04-27 00:00:00,"20,85"
4207,2018-05-02 00:00:00,"21,08"
4206,2018-05-03 00:00:00,"21,50"
4205,2018-05-04 00:00:00,"21,67"
4204,2018-05-07 00:00:00,"21,98"
4203,2018-05-08 00:00:00,"22,67"
4202,2018-05-09 00:00:00,"23,10"
4201,2018-05-10 00:00:00,"23,27"
4200,2018-05-11 00:00:00,"24,20"
4199,2018-05-14 00:00:00,"26,70"
4198,2018-05-15 00:00:00,"24,75"
4197,2018-05-16 00:00:00,"24,95"
4196,2018-05-17 00:00:00,"25,15"
4195,2018-05-18 00:00:00,"25,38"
4194,2018-05-21 00:00:00,"25,35"
4193,2018-05-22 00:00:00,"25,38"
4192,2018-05-23 00:00:00,"25,38"
4191,2018-05-24 00:00:00,"25,52"
4190,2018-05-28 00:00:00,"25,83"
4189,2018-05-29 00:00:00,"25,83"
4188,2018-05-30 00:00:00,"25,88"
4187,2018-05-31 00:00:00,"25,95"
4186,2018-06-01 00:00:00,"25,98"
4185,2018-06-04 00:00:00,"25,98"
4184,2018-06-05 00:00:00,"25,88"
4183,2018-06-06 00:00:00,"25,52"
4182,2018-06-07 00:00:00,"25,52"
4181,2018-06-08 00:00:00,"25,77"
4180,2018-06-11 00:00:00,"26,05"
4179,2018-06-12 00:00:00,"26,27"
4178,2018-06-13 00:00:00,"26,58"
4177,2018-06-14 00:00:00,"27,85"
4176,2018-06-15 00:00:00,"28,05"
4175,2018-06-18 00:00:00,"28,10"
4174,2018-06-19 00:00:00,"28,30"
4173,2018-06-21 00:00:00,"27,95"
4172,2018-06-22 00:00:00,"27,92"
4171,2018-06-25 00:00:00,"27,92"
4170,2018-06-26 00:00:00,"27,95"
4169,2018-06-27 00:00:00,"27,92"
4168,2018-06-28 00:00:00,"28,12"
4167,2018-06-29 00:00:00,"28,90"
4166,2018-07-02 00:00:00,"28,92"
4165,2018-07-03 00:00:00,"28,95"
4164,2018-07-04 00:00:00,"28,92"
4163,2018-07-05 00:00:00,"28,88"
4162,2018-07-06 00:00:00,"28,88"
4161,2018-07-10 00:00:00,"28,48"
4160,2018-07-11 00:00:00,"28,41"
4159,2018-07-12 00:00:00,"28,42"
4158,2018-07-13 00:00:00,"28,68"
4157,2018-07-16 00:00:00,"28,83"
4156,2018-07-17 00:00:00,"28,77"
4155,2018-07-18 00:00:00,"28,62"
4154,2018-07-19 00:00:00,"28,62"
4153,2018-07-20 00:00:00,"28,73"
4152,2018-07-23 00:00:00,"28,65"
4151,2018-07-24 00:00:00,"28,58"
4150,2018-07-25 00:00:00,"28,58"
4149,2018-07-26 00:00:00,"28,52"
4148,2018-07-27 00:00:00,"28,58"
4147,2018-07-30 00:00:00,"28,38"
4146,2018-07-31 00:00:00,"28,23"
4145,2018-08-01 00:00:00,"28,17"
4144,2018-08-02 00:00:00,"28,12"
4143,2018-08-03 00:00:00,"28,02"
4142,2018-08-06 00:00:00,"28,08"
4141,2018-08-07 00:00:00,"27,73"
4140,2018-08-08 00:00:00,"27,77"
4139,2018-08-09 00:00:00,"27,92"
4138,2018-08-10 00:00:00,"28,95"
4137,2018-08-13 00:00:00,"29,65"
4136,2018-08-14 00:00:00,"29,25"
4135,2018-08-15 00:00:00,"29,75"
4134,2018-08-16 00:00:00,"29,62"
4133,2018-08-17 00:00:00,"29,85"
4132,2018-08-21 00:00:00,"30,33"
4131,2018-08-22 00:00:00,"30,70"
4130,2018-08-23 00:00:00,"30,98"
4129,2018-08-24 00:00:00,"31,62"
4128,2018-08-27 00:00:00,"32,40"
4127,2018-08-28 00:00:00,"33,25"
4126,2018-08-29 00:00:00,"34,10"
4125,2018-08-30 00:00:00,"39,50"
4124,2018-08-31 00:00:00,"37,25"
4123,2018-09-03 00:00:00,"37,75"
4122,2018-09-04 00:00:00,"38,25"
4121,2018-09-05 00:00:00,"38,25"
4120,2018-09-06 00:00:00,"36,50"
4119,2018-09-07 00:00:00,"36,25"
4118,2018-09-10 00:00:00,"37,00"
4117,2018-09-11 00:00:00,"38,38"
4116,2018-09-12 00:00:00,"37,75"
4115,2018-09-13 00:00:00,"38,50"
4114,2018-09-14 00:00:00,"38,88"
4113,2018-09-17 00:00:00,"39,88"
4112,2018-09-18 00:00:00,"39,50"
4111,2018-09-19 00:00:00,"38,75"
4110,2018-09-20 00:00:00,"38,62"
4109,2018-09-21 00:00:00,"38,12"
4108,2018-09-24 00:00:00,"38,12"
4107,2018-09-25 00:00:00,"38,12"
4106,2018-09-26 00:00:00,"38,12"
4105,2018-09-27 00:00:00,"38,38"
4104,2018-09-28 00:00:00,"39,50"
4103,2018-10-01 00:00:00,"38,38"
4102,2018-10-02 00:00:00,"38,25"
4101,2018-10-03 00:00:00,"38,25"
4100,2018-10-04 00:00:00,"37,75"
4099,2018-10-05 00:00:00,"37,75"
4098,2018-10-08 00:00:00,"37,62"
4097,2018-10-09 00:00:00,"37,25"
4096,2018-10-10 00:00:00,"37,25"
4095,2018-10-11 00:00:00,"37,25"
4094,2018-10-12 00:00:00,"37,50"
4093,2018-10-16 00:00:00,"36,88"
4092,2018-10-17 00:00:00,"36,88"
4091,2018-10-18 00:00:00,"37,12"
4090,2018-10-19 00:00:00,"36,75"
4089,2018-10-22 00:00:00,"36,38"
4088,2018-10-23 00:00:00,"36,88"
4087,2018-10-24 00:00:00,"36,75"
4086,2018-10-25 00:00:00,"36,62"
4085,2018-10-26 00:00:00,"36,62"
4084,2018-10-29 00:00:00,"36,25"
4083,2018-10-30 00:00:00,"35,88"
4082,2018-10-31 00:00:00,"35,50"
4081,2018-11-01 00:00:00,"35,25"
4080,2018-11-02 00:00:00,"35,38"
4079,2018-11-05 00:00:00,"35,12"
4078,2018-11-06 00:00:00,"35,12"
4077,2018-11-07 00:00:00,"34,88"
4076,2018-11-08 00:00:00,"34,62"
4075,2018-11-09 00:00:00,"34,50"
4074,2018-11-12 00:00:00,"35,00"
4073,2018-11-13 00:00:00,"36,12"
4072,2018-11-14 00:00:00,"35,62"
4071,2018-11-15 00:00:00,"35,12"
4070,2018-11-16 00:00:00,"35,25"
4069,2018-11-20 00:00:00,"35,38"
4068,2018-11-21 00:00:00,"35,62"
4067,2018-11-22 00:00:00,"35,62"
4066,2018-11-23 00:00:00,"36,75"
4065,2018-11-26 00:00:00,"38,00"
4064,2018-11-27 00:00:00,"36,75"
4063,2018-11-28 00:00:00,"36,50"
4062,2018-11-29 00:00:00,"36,50"
4061,2018-12-03 00:00:00,"35,88"
4060,2018-12-04 00:00:00,"36,38"
4059,2018-12-05 00:00:00,"36,75"
4058,2018-12-06 00:00:00,"36,50"
4057,2018-12-07 00:00:00,"36,50"
4056,2018-12-10 00:00:00,"36,88"
4055,2018-12-11 00:00:00,"37,25"
4054,2018-12-12 00:00:00,"37,38"
4053,2018-12-13 00:00:00,"37,62"
4052,2018-12-14 00:00:00,"37,88"
4051,2018-12-17 00:00:00,"38,12"
4050,2018-12-18 00:00:00,"38,75"
4049,2018-12-19 00:00:00,"38,38"
4048,2018-12-20 00:00:00,"38,00"
4047,2018-12-21 00:00:00,"38,50"
4046,2018-12-26 00:00:00,"40,25"
4045,2018-12-27 00:00:00,"39,88"
4044,2018-12-28 00:00:00,"40,38"
4043,2019-01-02 00:00:00,"40,25"
4042,2019-01-03 00:00:00,"40,00"
4041,2019-01-04 00:00:00,"39,75"
4040,2019-01-07 00:00:00,"39,38"
4039,2019-01-08 00:00:00,"39,12"
4038,2019-01-09 00:00:00,"39,62"
4037,2019-01-10 00:00:00,"39,12"
4036,2019-01-11 00:00:00,"39,00"
4035,2019-01-14 00:00:00,"38,88"
4034,2019-01-15 00:00:00,"39,12"
4033,2019-01-16 00:00:00,"39,12"
4032,2019-01-17 00:00:00,"38,88"
4031,2019-01-18 00:00:00,"38,88"
4030,2019-01-21 00:00:00,"38,62"
4029,2019-01-22 00:00:00,"38,62"
4028,2019-01-23 00:00:00,"38,75"
4027,2019-01-24 00:00:00,"38,38"
4026,2019-01-25 00:00:00,"38,12"
4025,2019-01-28 00:00:00,"38,12"
4024,2019-01-29 00:00:00,"38,25"
4023,2019-01-30 00:00:00,"38,12"
4022,2019-01-31 00:00:00,"37,38"
4021,2019-02-01 00:00:00,"37,62"
4020,2019-02-04 00:00:00,"37,38"
4019,2019-02-05 00:00:00,"37,20"
4018,2019-02-06 00:00:00,"37,12"
4017,2019-02-07 00:00:00,"37,12"
4016,2019-02-08 00:00:00,"37,38"
4015,2019-02-11 00:00:00,"37,62"
4014,2019-02-12 00:00:00,"37,62"
4013,2019-02-13 00:00:00,"37,88"
4012,2019-02-14 00:00:00,"38,38"
4011,2019-02-15 00:00:00,"38,38"
4010,2019-02-18 00:00:00,"38,62"
4009,2019-02-19 00:00:00,"38,88"
4008,2019-02-20 00:00:00,"39,62"
4007,2019-02-21 00:00:00,"39,12"
4006,2019-02-22 00:00:00,"38,88"
4005,2019-02-25 00:00:00,"38,88"
4004,2019-02-26 00:00:00,"39,12"
4003,2019-02-27 00:00:00,"38,88"
4002,2019-02-28 00:00:00,"38,88"
4001,2019-03-01 00:00:00,"38,88"
4000,2019-03-06 00:00:00,"39,38"
3999,2019-03-07 00:00:00,"40,25"
3998,2019-03-08 00:00:00,"39,75"
3997,2019-03-11 00:00:00,"40,12"
3996,2019-03-12 00:00:00,"41,12"
3995,2019-03-13 00:00:00,"41,38"
3994,2019-03-14 00:00:00,"40,88"
3993,2019-03-15 00:00:00,"40,62"
3992,2019-03-18 00:00:00,"40,88"
3991,2019-03-19 00:00:00,"41,12"
3990,2019-03-20 00:00:00,"41,12"
3989,2019-03-21 00:00:00,"41,38"
3988,2019-03-22 00:00:00,"41,62"
3987,2019-03-25 00:00:00,"41,80"
3986,2019-03-26 00:00:00,"42,45"
3985,2019-03-27 00:00:00,"43,20"
3984,2019-03-28 00:00:00,"42,85"
3983,2019-03-29 00:00:00,"43,15"
3982,2019-04-01 00:00:00,"43,10"
3981,2019-04-03 00:00:00,"43,05"
3980,2019-04-04 00:00:00,"43,20"
3979,2019-04-05 00:00:00,"43,25"
3978,2019-04-08 00:00:00,"43,60"
3977,2019-04-09 00:00:00,"43,75"
3976,2019-04-10 00:00:00,"43,60"
3975,2019-04-11 00:00:00,"43,60"
3974,2019-04-12 00:00:00,"43,35"
3973,2019-04-15 00:00:00,"42,85"
3972,2019-04-16 00:00:00,"43,20"
3971,2019-04-17 00:00:00,"43,20"
3970,2019-04-22 00:00:00,"43,95"
3969,2019-04-23 00:00:00,"43,65"
3968,2019-04-24 00:00:00,"44,30"
3967,2019-04-25 00:00:00,"45,12"
3966,2019-04-26 00:00:00,"45,62"
3965,2019-04-29 00:00:00,"45,38"
3964,2019-04-30 00:00:00,"45,25"
3963,2019-05-02 00:00:00,"45,38"
3962,2019-05-03 00:00:00,"45,15"
3961,2019-05-06 00:00:00,"45,70"
3960,2019-05-07 00:00:00,"45,75"
3959,2019-05-08 00:00:00,"45,35"
3958,2019-05-09 00:00:00,"45,45"
3957,2019-05-10 00:00:00,"45,60"
3956,2019-05-13 00:00:00,"45,80"
3955,2019-05-14 00:00:00,"45,80"
3954,2019-05-15 00:00:00,"45,95"
3953,2019-05-16 00:00:00,"45,90"
3952,2019-05-17 00:00:00,"46,00"
3951,2019-05-20 00:00:00,"46,25"
3950,2019-05-21 00:00:00,"46,15"
3949,2019-05-22 00:00:00,"46,00"
3948,2019-05-23 00:00:00,"46,10"
3947,2019-05-24 00:00:00,"46,05"
3946,2019-05-27 00:00:00,"46,05"
3945,2019-05-28 00:00:00,"46,10"
3944,2019-05-29 00:00:00,"46,10"
3943,2019-05-30 00:00:00,"45,80"
3942,2019-05-31 00:00:00,"45,85"
3941,2019-06-03 00:00:00,"45,65"
3940,2019-06-04 00:00:00,"45,50"
3939,2019-06-05 00:00:00,"45,25"
3938,2019-06-06 00:00:00,"44,95"
3937,2019-06-07 00:00:00,"44,85"
3936,2019-06-10 00:00:00,"45,15"
3935,2019-06-11 00:00:00,"45,15"
3934,2019-06-12 00:00:00,"44,85"
3933,2019-06-13 00:00:00,"45,20"
3932,2019-06-14 00:00:00,"45,10"
3931,2019-06-18 00:00:00,"45,05"
3930,2019-06-19 00:00:00,"44,60"
3929,2019-06-21 00:00:00,"44,40"
3928,2019-06-24 00:00:00,"44,25"
3927,2019-06-25 00:00:00,"44,00"
3926,2019-06-26 00:00:00,"44,10"
3925,2019-06-27 00:00:00,"44,10"
3924,2019-06-28 00:00:00,"43,70"
3923,2019-07-01 00:00:00,"43,35"
3922,2019-07-02 00:00:00,"43,40"
3921,2019-07-03 00:00:00,"42,95"
3920,2019-07-04 00:00:00,"42,30"
3919,2019-07-05 00:00:00,"42,40"
3918,2019-07-10 00:00:00,"42,45"
3917,2019-07-11 00:00:00,"42,65"
3916,2019-07-12 00:00:00,"43,05"
3915,2019-07-15 00:00:00,"43,65"
3914,2019-07-16 00:00:00,"44,35"
3913,2019-07-17 00:00:00,"44,10"
3912,2019-07-18 00:00:00,"43,85"
3911,2019-07-19 00:00:00,"43,85"
3910,2019-07-22 00:00:00,"43,95"
3909,2019-07-23 00:00:00,"44,15"
3908,2019-07-24 00:00:00,"44,50"
3907,2019-07-25 00:00:00,"44,85"
3906,2019-07-26 00:00:00,"44,85"
3905,2019-07-29 00:00:00,"45,05"
3904,2019-07-30 00:00:00,"45,05"
3903,2019-07-31 00:00:00,"44,95"
3902,2019-08-01 00:00:00,"45,10"
3901,2019-08-02 00:00:00,"45,55"
3900,2019-08-05 00:00:00,"46,10"
3899,2019-08-06 00:00:00,"45,70"
3898,2019-08-07 00:00:00,"45,95"
3897,2019-08-08 00:00:00,"46,25"
3896,2019-08-09 00:00:00,"46,80"
3895,2019-08-12 00:00:00,"54,50"
3894,2019-08-13 00:00:00,"54,50"
3893,2019-08-14 00:00:00,"58,50"
3892,2019-08-15 00:00:00,"57,50"
3891,2019-08-16 00:00:00,"57,50"
3890,2019-08-20 00:00:00,"57,50"
3889,2019-08-21 00:00:00,"57,50"
3888,2019-08-22 00:00:00,"57,00"
3887,2019-08-23 00:00:00,"57,00"
3886,2019-08-26 00:00:00,"57,25"
3885,2019-08-27 00:00:00,"58,50"
3884,2019-08-28 00:00:00,"59,50"
3883,2019-08-29 00:00:00,"60,25"
3882,2019-08-30 00:00:00,"62,50"
3881,2019-09-02 00:00:00,"63,25"
3880,2019-09-03 00:00:00,"60,50"
3879,2019-09-04 00:00:00,"58,75"
3878,2019-09-05 00:00:00,"58,75"
3877,2019-09-06 00:00:00,"58,75"
3876,2019-09-09 00:00:00,"58,75"
3875,2019-09-10 00:00:00,"58,50"
3874,2019-09-11 00:00:00,"58,75"
3873,2019-09-12 00:00:00,"59,75"
3872,2019-09-13 00:00:00,"61,25"
3871,2019-09-16 00:00:00,"61,25"
3870,2019-09-17 00:00:00,"61,75"
3869,2019-09-18 00:00:00,"62,50"
3868,2019-09-19 00:00:00,"62,75"
3867,2019-09-20 00:00:00,"62,50"
3866,2019-09-23 00:00:00,"62,00"
3865,2019-09-24 00:00:00,"61,50"
3864,2019-09-25 00:00:00,"61,50"
3863,2019-09-26 00:00:00,"61,50"
3862,2019-09-27 00:00:00,"61,25"
3861,2019-09-30 00:00:00,"61,00"
3860,2019-10-01 00:00:00,"60,50"
3859,2019-10-02 00:00:00,"60,50"
3858,2019-10-03 00:00:00,"60,25"
3857,2019-10-04 00:00:00,"61,00"
3856,2019-10-07 00:00:00,"61,00"
3855,2019-10-08 00:00:00,"60,75"
3854,2019-10-09 00:00:00,"61,50"
3853,2019-10-10 00:00:00,"62,75"
3852,2019-10-11 00:00:00,"63,25"
3851,2019-10-15 00:00:00,"63,25"
3850,2019-10-16 00:00:00,"64,25"
3849,2019-10-17 00:00:00,"67,25"
3848,2019-10-18 00:00:00,"65,00"
3847,2019-10-21 00:00:00,"66,00"
3846,2019-10-22 00:00:00,"67,00"
3845,2019-10-23 00:00:00,"69,50"
3844,2019-10-24 00:00:00,"69,50"
3843,2019-10-25 00:00:00,"75,00"
3842,2019-10-28 00:00:00,"73,00"
3841,2019-10-29 00:00:00,"66,00"
3840,2019-10-30 00:00:00,"66,00"
3839,2019-10-31 00:00:00,"68,00"
3838,2019-11-01 00:00:00,"66,50"
3837,2019-11-04 00:00:00,"65,00"
3836,2019-11-05 00:00:00,"64,00"
3835,2019-11-06 00:00:00,"64,00"
3834,2019-11-07 00:00:00,"63,00"
